DIA;MES;AÑO;TERMINAL;MONTO;RESPUESTA;MENSAJE;TRX;TARJETA;BIN
15;12;2011;AT16;125;1;4;2;4010010000008713;401001
3;07;2010;AT04;10;1;3;1;4010010000002920;401001
20;03;2010;AT25;125;1;1;1;4010010000003263;401001
11;11;2011;AT25;500;1;3;1;4010020000003376;401002
9;11;2010;AT03;15;1;4;2;4010010000005679;401001
26;08;2012;AT11;20;1;5;2;4010020000004227;401002
5;02;2010;AT22;20;1;2;1;4010020000009834;401002
11;02;2011;AT23;25;1;1;2;4010010000002191;401001
6;06;2011;AT19;35;1;2;1;4010020000004666;401002
25;06;2012;AT18;35;1;3;2;4010010000009244;401001
22;08;2010;AT08;95;1;2;1;4010020000002143;401002
6;02;2011;AT07;115;1;3;2;4010020000004291;401002
5;09;2010;AT05;35;1;4;1;4010020000003944;401002
23;03;2011;AT19;75;1;3;2;4010010000003341;401001
11;10;2010;AT07;200;1;4;2;4010020000007364;401002
28;10;2011;AT16;450;1;1;2;4010020000007367;401002
28;09;2010;AT09;55;1;2;1;4010010000005948;401001
24;03;2011;AT03;120;1;4;2;4010010000001163;401001
19;06;2012;AT25;65;1;3;2;4010020000007939;401002
5;06;2011;AT22;95;1;3;1;4010010000009265;401001
13;08;2010;AT23;15;1;4;2;4010010000009332;401001
3;02;2011;AT10;95;1;1;1;4010010000007637;401001
27;10;2010;AT21;250;1;1;1;4010020000004764;401002
14;05;2010;AT03;45;1;2;2;4010020000002176;401002
24;04;2010;AT22;70;1;1;2;4010010000002399;401001
29;09;2011;AT25;115;1;3;2;4010010000006476;401001
3;05;2011;AT10;500;1;4;1;4010020000001440;401002
16;12;2011;AT24;5;1;3;1;4010010000007442;401001
13;11;2012;AT11;250;1;1;2;4010020000009776;401002
20;06;2010;AT01;115;1;3;1;4010010000006781;401001
28;02;2010;AT19;500;1;1;1;4010020000009042;401002
29;04;2010;AT13;15;1;5;2;4010020000007407;401002
4;11;2012;AT04;80;1;3;2;4010020000002996;401002
13;04;2012;AT22;105;1;2;1;4010010000005509;401001
9;04;2011;AT05;15;1;2;1;4010020000002158;401002
22;06;2010;AT23;45;1;3;2;4010020000007895;401002
10;07;2010;AT17;105;1;2;1;4010020000003612;401002
21;11;2012;AT11;75;1;1;2;4010010000002202;401001
8;10;2010;AT03;175;1;2;1;4010010000004186;401001
10;02;2012;AT21;60;1;5;1;4010020000005130;401002
24;08;2011;AT22;50;1;4;2;4010010000006819;401001
11;10;2010;AT21;70;1;4;2;4010010000005569;401001
16;05;2010;AT25;5;1;2;2;4010020000008565;401002
5;10;2012;AT06;60;1;5;1;4010010000009274;401001
2;04;2011;AT04;55;1;5;2;4010020000004869;401002
20;12;2012;AT18;250;1;1;2;4010020000003592;401002
22;08;2012;AT08;65;1;2;1;4010020000005391;401002
20;09;2012;AT21;65;1;3;1;4010020000002272;401002
22;05;2011;AT07;105;1;5;1;4010010000007661;401001
24;05;2012;AT11;200;1;4;1;4010020000003509;401002
13;10;2010;AT01;5;1;1;2;4010010000003602;401001
3;09;2010;AT23;15;1;4;2;4010010000007601;401001
29;03;2010;AT13;30;1;5;1;4010010000004725;401001
28;02;2011;AT02;115;1;3;2;4010010000006295;401001
28;08;2011;AT07;450;1;2;2;4010010000001542;401001
24;07;2011;AT01;90;1;3;1;4010020000004596;401002
20;09;2011;AT10;35;1;1;1;4010020000007305;401002
14;04;2012;AT01;75;1;4;1;4010020000007984;401002
3;01;2012;AT23;500;1;1;1;4010010000004719;401001
18;01;2012;AT02;175;1;2;1;4010010000002086;401001
19;05;2010;AT17;125;1;3;1;4010020000002533;401002
18;11;2010;AT19;300;1;1;1;4010020000007430;401002
2;10;2011;AT17;125;1;2;2;4010010000006706;401001
22;08;2010;AT12;145;1;3;1;4010010000005536;401001
31;08;2012;AT24;105;1;2;2;4010010000001330;401001
22;02;2011;AT15;5;1;3;2;4010020000004787;401002
15;09;2011;AT13;10;1;3;2;4010020000006086;401002
18;03;2011;AT04;35;1;2;2;4010020000007446;401002
10;08;2012;AT06;45;1;1;2;4010020000006442;401002
21;08;2010;AT14;105;1;1;1;4010010000006740;401001
29;09;2012;AT17;450;1;2;1;4010010000009197;401001
12;04;2010;AT22;30;1;5;1;4010020000003944;401002
15;07;2010;AT04;175;1;4;2;4010010000004569;401001
11;05;2011;AT23;55;1;4;2;4010020000002194;401002
10;10;2010;AT21;150;1;4;2;4010020000001259;401002
22;03;2011;AT15;35;1;5;2;4010010000004027;401001
12;11;2012;AT14;15;1;1;1;4010020000006137;401002
16;02;2012;AT07;80;1;1;2;4010010000002205;401001
1;11;2011;AT05;25;1;5;2;4010010000005818;401001
30;09;2012;AT08;80;1;3;2;4010010000006690;401001
3;10;2012;AT20;85;1;5;1;4010010000009521;401001
14;06;2010;AT19;200;1;2;1;4010020000002107;401002
26;11;2011;AT11;60;1;4;1;4010010000004989;401001
24;01;2010;AT20;20;1;3;2;4010020000004781;401002
5;05;2012;AT08;105;1;4;1;4010010000004559;401001
7;10;2010;AT02;75;1;2;1;4010010000003750;401001
18;07;2012;AT02;500;1;2;1;4010020000005168;401002
10;08;2010;AT23;500;1;2;1;4010010000009126;401001
31;01;2012;AT19;5;1;5;2;4010010000006516;401001
14;05;2012;AT10;40;1;5;2;4010020000007669;401002
8;07;2012;AT25;45;1;3;2;4010010000001607;401001
22;11;2011;AT13;45;1;4;2;4010020000009899;401002
15;08;2010;AT08;300;1;4;2;4010010000002212;401001
24;06;2010;AT10;500;1;5;1;4010010000005704;401001
24;09;2010;AT13;115;1;1;1;4010010000003575;401001
23;05;2010;AT16;15;1;2;1;4010010000002674;401001
23;11;2012;AT11;110;1;4;1;4010010000002528;401001
27;10;2011;AT13;45;1;5;2;4010020000009780;401002
24;07;2010;AT24;250;1;4;1;4010010000007949;401001
22;11;2012;AT21;200;1;1;1;4010010000002892;401001
14;11;2012;AT10;250;1;3;1;4010010000005625;401001
30;06;2012;AT12;15;1;1;1;4010010000005753;401001
24;06;2012;AT20;45;1;2;2;4010010000006899;401001
22;11;2012;AT09;65;1;3;2;4010010000003412;401001
28;02;2011;AT15;100;1;5;2;4010020000003268;401002
13;04;2012;AT12;25;1;2;2;4010010000007789;401001
20;09;2011;AT03;135;1;1;1;4010010000007263;401001
24;09;2010;AT06;70;1;1;1;4010010000005385;401001
16;09;2012;AT22;5;1;3;2;4010010000004392;401001
21;04;2012;AT02;40;1;3;1;4010010000003190;401001
2;03;2011;AT23;375;1;4;1;4010020000001045;401002
16;09;2011;AT17;65;1;1;1;4010010000002339;401001
17;01;2011;AT20;105;1;4;1;4010020000003755;401002
8;06;2012;AT03;30;1;4;2;4010020000003400;401002
14;08;2012;AT20;145;1;2;2;4010020000004765;401002
7;01;2010;AT17;45;1;2;1;4010010000004394;401001
10;03;2012;AT15;175;1;4;1;4010020000004403;401002
26;06;2011;AT06;250;1;5;2;4010020000002422;401002
14;05;2010;AT15;150;1;4;2;4010020000001582;401002
26;02;2012;AT21;200;1;1;2;4010010000004963;401001
19;09;2011;AT08;175;1;4;2;4010020000003119;401002
14;06;2012;AT15;375;1;4;1;4010020000001550;401002
20;12;2011;AT18;65;1;4;2;4010020000001793;401002
19;02;2012;AT04;70;1;2;1;4010020000008842;401002
11;04;2011;AT25;175;1;2;1;4010010000005361;401001
17;04;2012;AT05;80;1;5;1;4010020000004510;401002
13;08;2010;AT20;45;1;4;1;4010020000007754;401002
18;09;2011;AT23;5;1;2;2;4010020000005428;401002
7;08;2012;AT17;70;1;1;2;4010010000006314;401001
22;11;2010;AT12;25;1;2;1;4010020000008904;401002
5;08;2010;AT09;125;1;2;1;4010020000004057;401002
7;10;2012;AT24;70;1;3;1;4010020000008348;401002
23;09;2012;AT08;500;1;4;2;4010020000002002;401002
14;06;2012;AT09;200;1;2;2;4010020000003366;401002
21;02;2011;AT25;15;1;1;2;4010020000009254;401002
12;02;2012;AT16;95;1;3;2;4010010000005317;401001
13;07;2012;AT21;50;1;3;2;4010020000006737;401002
18;08;2011;AT16;65;1;3;2;4010020000001256;401002
13;11;2011;AT09;450;1;2;1;4010020000001238;401002
3;10;2012;AT18;125;1;1;2;4010020000002149;401002
24;08;2012;AT19;105;1;5;1;4010010000008428;401001
22;11;2010;AT01;45;1;3;2;4010020000001050;401002
17;05;2010;AT18;250;1;1;1;4010010000006376;401001
6;04;2010;AT22;300;1;4;2;4010010000008021;401001
12;06;2012;AT12;250;1;3;2;4010010000005461;401001
19;09;2011;AT06;175;1;2;2;4010010000003152;401001
14;08;2012;AT08;30;1;1;1;4010010000004312;401001
21;06;2010;AT25;55;1;5;1;4010020000009121;401002
25;01;2012;AT05;150;1;3;1;4010010000005961;401001
12;11;2010;AT11;200;1;5;2;4010010000003661;401001
3;02;2010;AT19;300;1;5;1;4010010000001668;401001
19;12;2011;AT11;300;1;1;2;4010010000007327;401001
14;03;2012;AT01;105;1;2;2;4010020000008567;401002
23;02;2010;AT16;90;1;2;2;4010020000003933;401002
13;09;2011;AT10;150;1;1;1;4010020000008273;401002
3;09;2011;AT22;10;1;3;1;4010020000008466;401002
16;02;2012;AT07;60;1;1;1;4010010000006914;401001
12;07;2011;AT22;20;1;1;2;4010010000004941;401001
21;08;2011;AT03;100;1;5;1;4010010000003604;401001
28;04;2011;AT10;50;1;4;1;4010020000006512;401002
9;10;2010;AT01;55;1;1;2;4010010000007731;401001
27;11;2010;AT17;15;1;1;2;4010020000002985;401002
2;09;2010;AT15;15;1;4;2;4010010000008880;401001
6;04;2010;AT09;105;1;1;2;4010020000006609;401002
8;11;2010;AT19;135;1;4;1;4010020000004963;401002
5;06;2012;AT12;80;1;5;2;4010010000002489;401001
6;04;2012;AT16;200;1;3;2;4010010000007570;401001
19;04;2010;AT06;120;1;3;2;4010010000008757;401001
13;09;2012;AT13;40;1;1;2;4010020000005742;401002
5;07;2011;AT02;125;1;2;2;4010010000004409;401001
14;10;2011;AT16;85;1;4;1;4010010000009218;401001
10;07;2010;AT20;100;1;3;1;4010020000005354;401002
28;01;2012;AT24;45;1;5;2;4010020000007822;401002
3;10;2011;AT19;20;1;3;2;4010020000001300;401002
5;03;2010;AT10;70;1;2;1;4010010000001201;401001
25;06;2011;AT08;135;1;4;1;4010020000004164;401002
4;12;2012;AT07;50;1;3;1;4010010000005830;401001
30;07;2010;AT25;115;1;5;2;4010010000009179;401001
23;11;2011;AT03;60;1;3;2;4010010000003164;401001
30;04;2010;AT14;125;1;4;2;4010010000008546;401001
15;10;2012;AT09;250;1;1;1;4010010000002952;401001
23;07;2010;AT03;25;1;5;2;4010010000009438;401001
19;04;2010;AT18;375;1;3;1;4010020000003854;401002
16;03;2011;AT09;40;1;5;2;4010020000003892;401002
24;08;2012;AT14;110;1;1;1;4010020000003761;401002
14;01;2012;AT04;20;1;1;1;4010020000005349;401002
11;07;2010;AT13;5;1;3;2;4010020000004264;401002
11;04;2011;AT22;30;1;2;2;4010020000001510;401002
24;02;2011;AT25;105;1;5;1;4010020000006387;401002
28;03;2012;AT25;15;1;3;2;4010020000006782;401002
9;02;2010;AT14;90;1;1;1;4010020000007071;401002
30;06;2011;AT11;75;1;4;1;4010020000001449;401002
5;04;2010;AT21;150;1;3;1;4010020000008046;401002
18;07;2011;AT14;5;1;1;1;4010010000001675;401001
24;12;2011;AT23;45;1;5;1;4010010000006819;401001
20;01;2012;AT12;10;1;3;2;4010010000007996;401001
28;03;2010;AT10;80;1;3;2;4010010000004987;401001
11;10;2010;AT20;100;1;3;2;4010020000008297;401002
30;04;2010;AT18;100;1;2;1;4010010000007142;401001
20;11;2010;AT03;200;1;4;1;4010020000005184;401002
28;01;2012;AT03;45;1;1;2;4010010000006849;401001
13;05;2012;AT04;35;1;3;1;4010010000008576;401001
29;07;2012;AT20;20;1;5;2;4010010000001000;401001
4;08;2011;AT22;120;1;5;1;4010010000001212;401001
14;03;2012;AT19;65;1;4;1;4010010000008363;401001
26;08;2012;AT24;250;1;4;1;4010020000004405;401002
30;09;2010;AT15;125;1;4;2;4010020000004177;401002
29;12;2011;AT01;60;1;1;1;4010020000003492;401002
8;05;2011;AT09;150;1;1;1;4010010000007775;401001
25;10;2010;AT18;50;1;1;2;4010010000005502;401001
24;05;2012;AT13;15;1;4;2;4010020000009075;401002
25;07;2011;AT23;200;1;5;2;4010010000003204;401001
30;06;2010;AT06;120;1;3;1;4010010000005303;401001
17;10;2012;AT03;105;1;1;2;4010010000008847;401001
25;01;2011;AT16;500;1;3;2;4010020000002459;401002
4;08;2010;AT13;10;1;1;1;4010020000001382;401002
30;05;2012;AT02;125;1;3;1;4010020000007055;401002
16;11;2011;AT15;135;1;3;1;4010010000008098;401001
11;03;2010;AT06;150;1;2;1;4010010000001160;401001
12;09;2011;AT25;70;1;5;2;4010020000002865;401002
10;03;2011;AT02;115;1;5;1;4010020000007641;401002
31;01;2010;AT14;90;1;3;1;4010020000004993;401002
26;10;2011;AT23;115;1;3;1;4010020000003506;401002
11;08;2011;AT02;70;1;3;2;4010010000006690;401001
17;09;2012;AT08;70;1;4;1;4010010000001314;401001
28;02;2012;AT19;45;1;2;1;4010010000005046;401001
2;07;2010;AT15;375;1;2;2;4010020000001725;401002
17;10;2010;AT24;25;1;4;2;4010010000005467;401001
9;01;2011;AT10;200;1;1;1;4010020000002652;401002
19;05;2011;AT16;135;1;3;2;4010010000007304;401001
18;03;2010;AT21;250;1;4;2;4010010000008671;401001
3;10;2011;AT07;105;1;1;2;4010020000004490;401002
4;04;2012;AT15;15;1;5;1;4010010000008869;401001
13;03;2011;AT12;15;1;5;1;4010020000001870;401002
8;06;2010;AT23;115;1;3;2;4010020000003127;401002
27;09;2010;AT20;30;1;4;2;4010020000009589;401002
1;07;2011;AT13;375;1;3;2;4010020000005914;401002
13;10;2012;AT22;75;1;5;1;4010020000001187;401002
11;04;2011;AT25;60;1;5;1;4010020000008262;401002
21;10;2010;AT09;15;1;4;2;4010020000003999;401002
4;03;2012;AT24;50;1;5;2;4010010000006439;401001
25;11;2011;AT11;35;1;4;2;4010020000004355;401002
27;06;2010;AT03;70;1;5;1;4010020000002095;401002
7;09;2011;AT06;85;1;1;1;4010020000006049;401002
1;01;2011;AT09;150;1;3;2;4010010000005237;401001
9;09;2011;AT15;175;1;3;1;4010010000009700;401001
7;12;2012;AT10;450;1;3;1;4010010000004861;401001
19;05;2012;AT12;30;1;4;1;4010010000003136;401001
22;10;2011;AT01;55;1;1;1;4010010000001211;401001
18;08;2012;AT21;10;1;1;1;4010020000008881;401002
18;02;2011;AT19;30;1;1;2;4010020000004272;401002
4;06;2012;AT08;115;1;3;1;4010010000003461;401001
1;12;2011;AT07;450;1;3;1;4010020000007646;401002
29;11;2010;AT04;15;1;2;2;4010020000002910;401002
21;09;2011;AT08;110;1;5;2;4010010000003708;401001
4;02;2011;AT14;200;1;1;2;4010010000001990;401001
13;08;2011;AT21;70;1;2;1;4010020000007541;401002
24;10;2011;AT14;250;1;5;2;4010010000004958;401001
24;06;2012;AT19;65;1;4;1;4010010000007189;401001
28;10;2010;AT11;25;1;3;1;4010020000004736;401002
28;03;2010;AT23;95;1;4;2;4010010000002726;401001
2;12;2012;AT13;100;1;1;1;4010010000001592;401001
12;06;2010;AT01;100;1;1;2;4010010000007481;401001
18;03;2010;AT01;65;1;3;2;4010010000007122;401001
20;02;2012;AT04;5;1;2;2;4010010000007666;401001
24;03;2011;AT14;25;1;4;2;4010010000004986;401001
2;05;2011;AT06;70;1;2;2;4010010000006851;401001
14;03;2011;AT11;500;1;3;2;4010020000008096;401002
23;05;2012;AT25;135;1;5;2;4010020000008911;401002
25;11;2012;AT08;135;1;5;2;4010020000001448;401002
2;02;2010;AT16;30;1;4;2;4010020000009635;401002
9;05;2011;AT17;25;1;5;1;4010020000008672;401002
17;07;2011;AT16;15;1;4;2;4010020000004136;401002
26;09;2010;AT01;30;1;1;1;4010020000005350;401002
22;08;2012;AT12;135;1;5;1;4010010000003793;401001
8;10;2010;AT06;80;1;3;1;4010010000004023;401001
6;01;2011;AT03;80;1;5;2;4010010000006661;401001
24;06;2012;AT08;65;1;1;2;4010010000005003;401001
3;05;2010;AT06;70;1;4;1;4010010000001699;401001
20;01;2011;AT23;450;1;4;1;4010010000008383;401001
3;11;2012;AT16;135;1;5;1;4010010000003581;401001
13;01;2010;AT17;300;1;3;2;4010010000003138;401001
26;05;2012;AT01;50;1;5;1;4010010000007390;401001
13;06;2011;AT19;85;1;5;2;4010020000005145;401002
20;04;2010;AT20;175;1;2;2;4010010000001624;401001
3;02;2010;AT13;120;1;4;2;4010010000003901;401001
30;03;2012;AT03;90;1;5;2;4010020000004603;401002
13;01;2012;AT08;105;1;3;2;4010010000001489;401001
24;03;2011;AT24;135;1;4;1;4010020000008503;401002
29;07;2012;AT04;150;1;4;2;4010020000003752;401002
10;02;2012;AT12;135;1;3;2;4010010000007507;401001
12;02;2010;AT23;50;1;3;1;4010010000001187;401001
4;04;2010;AT05;65;1;3;2;4010020000004665;401002
28;10;2010;AT13;175;1;4;1;4010020000009287;401002
5;04;2012;AT11;250;1;4;2;4010010000006722;401001
13;02;2011;AT12;70;1;5;1;4010010000002192;401001
1;11;2011;AT05;145;1;4;1;4010010000007087;401001
25;04;2011;AT23;10;1;2;2;4010020000002647;401002
1;07;2012;AT06;450;1;1;2;4010020000001202;401002
2;09;2010;AT01;50;1;1;2;4010020000002731;401002
4;03;2012;AT08;250;1;3;1;4010010000001013;401001
26;07;2012;AT04;90;1;5;1;4010010000008701;401001
27;11;2012;AT09;120;1;1;1;4010020000003725;401002
1;06;2010;AT04;10;1;1;1;4010010000004217;401001
26;07;2010;AT10;100;1;2;2;4010010000001333;401001
10;04;2010;AT13;100;1;4;2;4010010000008272;401001
1;10;2010;AT01;15;1;3;1;4010010000006795;401001
30;06;2012;AT16;110;1;3;2;4010010000003037;401001
27;11;2012;AT22;65;1;1;2;4010010000005696;401001
28;05;2010;AT16;25;1;2;1;4010010000007112;401001
23;02;2012;AT13;75;1;4;1;4010020000008221;401002
28;04;2011;AT13;175;1;5;2;4010010000004378;401001
17;06;2010;AT25;105;1;5;1;4010010000002290;401001
11;05;2012;AT11;50;1;2;2;4010010000002903;401001
18;05;2012;AT20;110;1;5;2;4010020000002138;401002
8;07;2012;AT23;90;1;4;2;4010010000008731;401001
2;05;2010;AT16;125;1;3;2;4010010000007045;401001
9;04;2010;AT03;115;1;3;2;4010020000009379;401002
8;09;2011;AT17;145;1;4;1;4010020000003993;401002
25;02;2010;AT06;135;1;4;2;4010020000005663;401002
5;10;2012;AT21;20;1;1;2;4010020000005804;401002
6;06;2010;AT10;70;1;1;2;4010010000002966;401001
12;07;2010;AT13;145;1;3;2;4010020000002047;401002
27;01;2011;AT24;105;1;3;1;4010010000006552;401001
16;05;2011;AT02;250;1;5;2;4010010000009477;401001
25;07;2010;AT05;65;1;5;1;4010010000005913;401001
18;12;2011;AT22;35;1;1;2;4010020000002909;401002
31;05;2010;AT17;65;1;3;2;4010010000003185;401001
3;07;2010;AT13;125;1;5;2;4010010000009717;401001
3;08;2011;AT18;80;1;4;1;4010010000002100;401001
9;03;2010;AT03;200;1;2;2;4010010000002270;401001
27;12;2010;AT23;300;1;1;1;4010020000003976;401002
29;11;2010;AT24;150;1;2;2;4010010000009540;401001
25;01;2010;AT19;30;1;1;2;4010010000001254;401001
6;02;2011;AT14;135;1;2;2;4010010000004110;401001
22;02;2012;AT10;55;1;4;1;4010010000004198;401001
22;05;2012;AT15;120;1;4;1;4010010000003562;401001
19;05;2012;AT20;125;1;1;2;4010010000005494;401001
22;06;2012;AT04;95;1;4;2;4010010000001756;401001
16;02;2010;AT05;5;1;4;2;4010020000009110;401002
25;04;2010;AT02;35;1;3;2;4010020000001487;401002
26;06;2011;AT08;40;1;3;2;4010010000007013;401001
6;10;2012;AT21;10;1;3;2;4010010000003461;401001
22;05;2012;AT13;250;1;1;1;4010020000002695;401002
9;04;2012;AT01;120;1;5;2;4010010000006983;401001
9;05;2010;AT08;55;1;4;1;4010020000007680;401002
17;06;2011;AT09;15;1;3;2;4010020000001256;401002
15;04;2010;AT08;35;1;5;2;4010020000007213;401002
25;09;2010;AT10;150;1;2;1;4010010000008578;401001
4;03;2011;AT14;175;1;3;2;4010010000006108;401001
2;10;2010;AT16;40;1;1;2;4010010000001161;401001
19;07;2012;AT10;60;1;2;1;4010020000001675;401002
2;04;2011;AT03;145;1;5;1;4010020000009650;401002
14;04;2010;AT14;115;1;5;1;4010020000007696;401002
10;11;2011;AT07;30;1;2;1;4010010000003845;401001
31;01;2010;AT12;250;1;1;2;4010020000005566;401002
29;12;2012;AT03;35;1;5;1;4010010000004003;401001
29;07;2012;AT01;70;1;2;2;4010010000008183;401001
20;03;2011;AT08;35;1;3;2;4010020000009313;401002
7;07;2012;AT12;500;1;1;2;4010010000003942;401001
10;12;2011;AT03;45;1;3;2;4010010000002290;401001
7;04;2010;AT03;250;1;2;1;4010020000003698;401002
2;06;2010;AT16;115;1;3;2;4010010000001329;401001
26;08;2012;AT19;85;1;1;2;4010010000003600;401001
19;06;2012;AT14;80;1;1;2;4010020000009584;401002
14;08;2010;AT11;145;1;3;2;4010010000005459;401001
5;07;2010;AT04;120;1;1;1;4010020000002763;401002
8;02;2012;AT14;500;1;3;2;4010010000006986;401001
31;03;2012;AT04;45;1;1;1;4010010000008424;401001
28;05;2010;AT02;500;1;5;1;4010020000004111;401002
4;02;2010;AT01;100;1;1;2;4010010000009666;401001
24;09;2010;AT11;300;1;1;1;4010010000007499;401001
24;07;2010;AT19;200;1;4;2;4010010000003955;401001
20;06;2011;AT14;5;1;2;2;4010010000004531;401001
26;08;2010;AT11;20;1;5;2;4010020000002236;401002
26;08;2011;AT19;75;1;1;1;4010020000006619;401002
13;07;2012;AT16;15;1;5;1;4010010000008927;401001
25;05;2011;AT18;5;1;2;2;4010010000002837;401001
24;09;2011;AT11;175;1;1;1;4010010000006234;401001
24;10;2011;AT22;85;1;2;1;4010010000007714;401001
24;06;2012;AT01;75;1;3;1;4010020000006184;401002
5;04;2011;AT02;35;1;5;1;4010010000002846;401001
6;08;2010;AT09;90;1;3;1;4010020000009382;401002
27;11;2011;AT25;175;1;5;2;4010010000005704;401001
8;06;2012;AT01;175;1;4;2;4010020000003460;401002
19;05;2012;AT23;95;1;4;1;4010010000004448;401001
1;01;2012;AT18;135;1;3;2;4010010000006077;401001
17;09;2010;AT09;150;1;4;2;4010020000007785;401002
19;06;2010;AT13;20;1;5;1;4010020000003810;401002
27;06;2012;AT05;95;1;1;2;4010020000008300;401002
28;05;2011;AT13;450;1;3;1;4010010000002038;401001
24;07;2011;AT18;150;1;4;2;4010010000002909;401001
29;07;2011;AT02;135;1;2;2;4010020000006550;401002
17;11;2011;AT04;65;1;2;1;4010020000002636;401002
12;10;2012;AT18;125;1;2;2;4010010000005240;401001
27;11;2010;AT14;250;1;4;1;4010020000007106;401002
2;09;2012;AT25;65;1;2;2;4010010000003391;401001
6;08;2011;AT17;150;1;3;2;4010020000008206;401002
29;12;2012;AT07;250;1;2;1;4010020000003530;401002
2;08;2012;AT02;15;0;1;1;4010010000006331;401001
18;05;2011;AT12;50;0;3;1;4000020000007438;400002
6;07;2012;AT07;150;0;4;1;4010020000005357;401002
25;02;2012;AT23;45;0;4;1;4010010000006120;401001
25;06;2010;AT12;10;0;3;1;4000010000007369;400001
12;06;2010;AT11;135;0;4;1;4000030000007510;400003
17;12;2011;AT09;110;0;5;1;4000010000003708;400001
5;02;2010;AT18;135;0;3;1;4000010000008558;400001
19;08;2011;AT05;90;0;5;1;4000010000006851;400001
17;08;2010;AT07;15;0;3;1;4010010000009918;401001
16;07;2010;AT07;70;0;5;1;4000010000009959;400001
29;06;2011;AT24;115;0;4;1;4000040000007867;400004
28;02;2011;AT25;200;0;2;1;4000010000008108;400001
11;05;2011;AT17;80;0;4;1;4000010000007268;400001
30;06;2012;AT05;45;0;2;1;4000010000006949;400001
6;06;2012;AT16;200;0;4;1;4010010000009139;401001
6;03;2010;AT24;30;0;3;1;4010010000006342;401001
15;08;2012;AT23;135;0;2;1;4000010000005508;400001
12;08;2011;AT20;90;0;5;1;4000010000007724;400001
13;03;2010;AT07;15;0;1;1;4000020000008780;400002
20;04;2010;AT24;90;0;5;1;4000030000009571;400003
10;02;2012;AT10;375;0;1;1;4000030000007139;400003
27;04;2010;AT09;55;0;3;1;4000040000009958;400004
23;10;2012;AT20;80;0;1;1;4000010000007432;400001
29;11;2010;AT16;30;0;1;1;4000030000003698;400003
3;02;2010;AT08;5;0;3;1;4000030000008709;400003
25;04;2010;AT09;175;0;3;1;4000040000003505;400004
27;05;2012;AT05;120;0;3;1;4000030000003719;400003
21;06;2010;AT04;375;0;4;1;4000020000001052;400002
14;11;2011;AT18;80;0;5;1;4000020000004018;400002
29;09;2010;AT01;60;0;3;1;4010010000005469;401001
16;08;2010;AT05;85;0;5;1;4000010000006832;400001
3;03;2010;AT12;125;0;5;1;4010010000006988;401001
19;07;2012;AT12;375;0;1;1;4000010000008616;400001
27;12;2012;AT18;145;0;5;1;4000020000007063;400002
1;06;2010;AT09;85;0;4;1;4000010000004239;400001
18;03;2011;AT09;105;0;2;1;4010010000002189;401001
